Num Sol. Externa,Numero,Fecha Programado GyP,Fecha Solicitud Servicio SDM,Programdo/Demanda,Especial,Tipo Servicio,Clase Servicio,ANS,Estado Servicio,Estado Detalle Servicio,Movil,Gruas,Tipo Grua,Entidad,Direccion,Clase Vehículo,Vehiculo,Parq Destino,Localidad,Coor Magna Sirgas,Fecha Cancela,Usuario Cancela,Fecha Cargando,Antelacion,Retraso,Tiempo Cancela Antelacion,Tiempo Cancela Retraso,Observacion,Obs Detalle,Obs Cambia Estado
251101,S-222052,10/05/2022 19:59:49,10/05/2022 19:59:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,160,ESO237,PLANCHON,Policia,KR 92 162 00,Motocicletas,BTM60,Parqueadero Aut. 1,SUBA," X:1744287.6357098,Y:-6114974.2216226,Z:525573.831587",,,10/05/2022 20:01:21,00:00:00,00:01:32,00:00:00,00:00:00,160 ATIENDE ,,
251102,S-222053,10/05/2022 20:01:07,10/05/2022 20:01:07,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,207,FVL793,GANCHO PESADO,Policia,AK 114 80 00,Buseta,SWN888,PARQUEDERO TRANSITORIO,ENGATIVA," X:1739923.7209326,Y:-6116548.039844,Z:521737.14375142",,,10/05/2022 20:01:33,00:00:00,00:00:26,00:00:00,00:00:00,207 ATIENDE ,,
251103,S-222054,10/05/2022 20:01:49,10/05/2022 20:01:49,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,206,FVL792,GANCHO PESADO,Policia,CL 11A 40 10,Bus,WGG607,PARQUEDERO TRANSITORIO,PUENTE ARANDA," X:1742188.065644,Y:-6116865.9566694,Z:510406.56426168",,,10/05/2022 20:02:18,00:00:00,00:00:29,00:00:00,00:00:00,206 ATIENDE ,,
251104,S-222055,10/05/2022 20:22:52,10/05/2022 20:22:52,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,202,FVK049,GANCHO LIVIANO,SDM,DG 23 69 00,Bus,SWL369,Parqueadero Aut. 1,FONTIBON," X:1740771.4254016,Y:-6116943.3497779,Z:514271.67280474",,,10/05/2022 20:33:47,00:00:00,00:10:55,00:00:00,00:00:00,TERMINAL SALITRE BUSETA -316 4610726,,
251105,S-222056,10/05/2022 20:29:52,10/05/2022 20:29:52,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,132,ESO132,PLANCHON,Policia,AC 72 70 01,Motocicletas,DLV31G,PARQUEDERO TRANSITORIO,ENGATIVA," X:1743133.7371127,Y:-6115991.4070689,Z:517559.06629939",,,10/05/2022 20:30:34,00:00:00,00:00:42,00:00:00,00:00:00,132 ATIENDE ,,
251106,S-222057,10/05/2022 20:39:42,10/05/2022 20:39:42,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,160,ESO237,PLANCHON,Policia,KR 45 97 06,Automovil,RCX361,Parqueadero Aut. 1,CHAPINERO," X:1746837.5704174,Y:-6114924.5040262,Z:517677.01362419",,,10/05/2022 20:40:18,00:00:00,00:00:36,00:00:00,00:00:00,160 ATIENDE ,,
251107,S-222058,10/05/2022 20:46:12,10/05/2022 20:46:12,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,133,ESO133,PLANCHON,Policia,KR 89A 83D 41,Motocicletas,JBJ42D,PARQUEDERO TRANSITORIO,ENGATIVA," X:1742134.58092,Y:-6116054.5708134,Z:520152.74958041",,,10/05/2022 20:46:47,00:00:00,00:00:35,00:00:00,00:00:00,133 ATIENDE ,,
251108,S-222059,10/05/2022 20:48:04,10/05/2022 20:48:04,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,135,ESO135,PLANCHON,Policia,AK 24 71 25,Motocicletas,YQW47E,Parqueadero Aut. 1,BARRIOS UNIDOS," X:1745718.1486497,Y:-6115461.7038181,Z:515118.28900121",,,10/05/2022 20:49:14,00:00:00,00:01:10,00:00:00,00:00:00,135 ATIENDE ,,
251109,S-222060,10/05/2022 21:00:46,10/05/2022 21:00:46,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,150,ESO150,PLANCHON,Policia,CL 48 S 89B 05,Automovil,GPR691,PARQUEDERO TRANSITORIO,KENNEDY," X:1733955.5382262,Y:-6119056.493706,Z:512168.79561865",,,10/05/2022 21:02:04,00:00:00,00:01:18,00:00:00,00:00:00,150 atiende ,,
251109,S-222060,10/05/2022 21:00:46,10/05/2022 21:00:46,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,150,ESO150,PLANCHON,Policia,CL 48 S 89B 05,Motocicletas,XES23E,PARQUEDERO TRANSITORIO,KENNEDY," X:1733955.5382262,Y:-6119056.493706,Z:512168.79561865",,,10/05/2022 21:02:04,00:00:00,00:01:18,00:00:00,00:00:00,150 atiende ,,
251110,S-222061,10/05/2022 22:30:24,10/05/2022 22:30:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,159,ESO236,PLANCHON,Policia,CL 65 105 05,Automovil,KDV713,Parqueadero Aut. 1,ENGATIVA," X:1739558.9400329,Y:-6116879.3445912,Z:519080.54363345",,,10/05/2022 22:30:47,00:00:00,00:00:23,00:00:00,00:00:00,159 atiende ,,.
251110,S-222061,10/05/2022 22:30:24,10/05/2022 22:30:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,159,ESO236,PLANCHON,Policia,CL 65 105 05,Motocicletas,BPC34G,Parqueadero Aut. 1,ENGATIVA," X:1739558.9400329,Y:-6116879.3445912,Z:519080.54363345",,,10/05/2022 22:30:47,00:00:00,00:00:23,00:00:00,00:00:00,159 atiende ,,.
251111,S-222062,10/05/2022 23:31:24,10/05/2022 23:31:24,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,151,ESO151,PLANCHON,Policia,CL 45A S 51D 03,Motocicletas,IUY48F,PARQUEDERO TRANSITORIO,TUNJUELITO," X:1738811.3007393,Y:-6118058.7968779,Z:507635.84504069",,,10/05/2022 23:31:45,00:00:00,00:00:21,00:00:00,00:00:00,151 atiende ,,
251111,S-222062,10/05/2022 23:31:24,10/05/2022 23:31:24,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,151,ESO151,PLANCHON,Policia,CL 45A S 51D 03,Taxi,FVL862,PARQUEDERO TRANSITORIO,TUNJUELITO," X:1738811.3007393,Y:-6118058.7968779,Z:507635.84504069",,,10/05/2022 23:31:45,00:00:00,00:00:21,00:00:00,00:00:00,151 atiende ,,
251112,S-222063,10/05/2022 23:44:56,10/05/2022 23:44:56,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,197,FUZ417,GANCHO LIVIANO,Policia,AC 45A S 50 02,Motocicletas,NOC40F,PARQUEDERO TRANSITORIO,PUENTE ARANDA," X:1739592.2782577,Y:-6117834.2702851,Z:507665.90692458",,,10/05/2022 23:51:08,00:00:00,00:06:12,00:00:00,00:00:00,197 atiende ,,
251112,S-222063,10/05/2022 23:44:56,10/05/2022 23:44:56,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Completado,197,FUZ417,GANCHO LIVIANO,Policia,AC 45A S 50 02,Tractocamion,XIE372,PARQUEDERO TRANSITORIO,PUENTE ARANDA," X:1739592.2782577,Y:-6117834.2702851,Z:507665.90692458",,,10/05/2022 23:51:08,00:00:00,00:06:12,00:00:00,00:00:00,197 atiende ,,
251113,S-222064,10/05/2022 23:53:19,10/05/2022 23:53:19,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,135,ESO135,PLANCHON,Policia,CL 49B Sur # 9 - 0,Motocicletas,DDQ44E,PARQUEDERO TRANSITORIO,RAFAEL URIBE," X:1740532.2929305,Y:-6117884.2840552,Z:503852.60468398",,,10/05/2022 23:57:19,00:00:00,00:04:00,00:00:00,00:00:00,135 atiende ,,
251113,S-222064,10/05/2022 23:53:19,10/05/2022 23:53:19,Demanda,No,ACCIDENTE,Inmovilización en Vía,Cumplio,Terminado,Completado,135,ESO135,PLANCHON,Policia,CL 49B Sur # 9 - 0,Motocicletas,ATP34,PARQUEDERO TRANSITORIO,RAFAEL URIBE," X:1740532.2929305,Y:-6117884.2840552,Z:503852.60468398",,,10/05/2022 23:57:19,00:00:00,00:04:00,00:00:00,00:00:00,135 atiende ,,
250982,S-221933,10/05/2022 08:42:01,10/05/2022 08:42:01,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,Evento Grua,124,WFQ912,PLANCHON DE MOTOS,Policia,AK 72 63 04,Motocicletas,No Aplica,No Aplica,ENGATIVA," X:1741834.508503,Y:-6116458.1772802,Z:516423.62222486",10/05/2022 08:49:06,FABIAN ARLEY ENCIZO DIAZ,,00:00:00,00:00:00,00:00:00,00:07:05,112 ATIENDE  - 522,"Cambio de estado por Evento en Grua: OTRA,Cambio de estado por Evento en Grua: OTRA",Cambio de estado por Evento en Grua: OTRA
250982,S-221933,10/05/2022 08:42:01,10/05/2022 08:42:01,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,Evento Grua,124,WFQ912,PLANCHON DE MOTOS,Policia,AK 72 63 04,Motocicletas,No Aplica,No Aplica,ENGATIVA," X:1741834.508503,Y:-6116458.1772802,Z:516423.62222486",10/05/2022 08:49:06,FABIAN ARLEY ENCIZO DIAZ,,00:00:00,00:00:00,00:00:00,00:07:05,112 ATIENDE  - 522,"Cambio de estado por Evento en Grua: OTRA,Cambio de estado por Evento en Grua: OTRA",Cambio de estado por Evento en Grua: OTRA
250992,S-221943,10/05/2022 10:05:06,10/05/2022 10:05:06,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Terminado,Evento Grua,184,FVK048,PLANCHON,Policia,Autopista AUTONORTE  106 75,Automovil,No Aplica,No Aplica,USAQUEN," X:1746957.5611171,Y:-6114804.7068282,Z:518679.40615548",,,,00:00:00,00:00:00,00:00:00,00:00:00,uso particular,Cambio de estado por Evento en Grua: otra,Cambio de estado por Evento en Grua: otra
250994,S-221945,10/05/2022 10:06:51,10/05/2022 10:06:51,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Evento Grua,186,FUZ556,PLANCHON,Policia,Cra. 7 41 20,Motocicletas,No Aplica,No Aplica,CHAPINERO," X:1745858.6939425,Y:-6115729.6772335,Z:511472.20553247",,,,00:00:00,00:00:00,00:00:00,00:00:00,uso particular,"Cambio de estado por Evento en Grua: otra,Cambio de estado por Evento en Grua: otra",Cambio de estado por Evento en Grua: otra
250994,S-221945,10/05/2022 10:06:51,10/05/2022 10:06:51,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Evento Grua,188,GUV456,PLANCHON,Policia,Cra. 7 41 20,Motocicletas,No Aplica,No Aplica,CHAPINERO," X:1745858.6939425,Y:-6115729.6772335,Z:511472.20553247",,,,00:00:00,00:00:00,00:00:00,00:00:00,uso particular,"Cambio de estado por Evento en Grua: otra,Cambio de estado por Evento en Grua: otra",Cambio de estado por Evento en Grua: otra
251002,S-221953,10/05/2022 11:06:49,10/05/2022 11:06:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Evento Grua,164,ESN885,PLANCHON,Policia,AC 6 22 04,Automovil,No Aplica,No Aplica,LOS MARTIRES," X:1743317.8754618,Y:-6116698.9969813,Z:508558.89728669",,,,00:00:00,00:00:00,00:00:00,00:00:00,188 ATIENDE ,Cambio de estado por Evento en Grua: 188,Cambio de estado por Evento en Grua: 188
251003,S-221954,10/05/2022 11:10:05,10/05/2022 11:10:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Evento Grua,188,GUV456,PLANCHON,Policia,AC 26 86 02,Motocicletas,No Aplica,No Aplica,ENGATIVA," X:1740198.4689075,Y:-6116871.3480329,Z:517040.93756732",,,,00:00:00,00:00:00,00:00:00,00:00:00,112 ATIENDE,"Cambio de estado por Evento en Grua: 112,522",Cambio de estado por Evento en Grua: 112
250959,S-221910,10/05/2022 06:55:47,10/05/2022 06:55:47,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Asignado,Cancela Servicio,196,FUZ416,GANCHO LIVIANO,Policia,Autopista Norte   190   22,Buseta,No Aplica,No Aplica,USAQUEN," X:1748109.701163,Y:-6113778.3651156,Z:526777.8866525",10/05/2022 07:52:19,MAURICIO PEREZ RUIZ,,00:00:00,00:00:00,00:00:00,00:56:32,uso particular,522  sdm solicita cancelacion de servicio,522  sdm solicita cancelacion de servicio
250962,S-221913,10/05/2022 07:05:06,10/05/2022 07:05:06,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Asignado,Cancela Servicio,164,ESN885,PLANCHON,Policia,Cl. 93BIS 23,Automovil,No Aplica,No Aplica,BARRIOS UNIDOS," X:1746645.7318389,Y:-6115048.4348211,Z:516865.25021884",10/05/2022 07:14:26,MAURICIO PEREZ RUIZ,,00:00:00,00:00:00,00:00:00,00:09:20,uso particular,522.cancelado x sdm,522.cancelado x sdm
250976,S-221927,10/05/2022 08:00:14,10/05/2022 08:00:14,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Asignado,Cancela Servicio,186,FUZ556,PLANCHON,Policia,Autopista Norte   190   22,Automovil,No Aplica,No Aplica,USAQUEN," X:1748102.9653886,Y:-6113781.6939207,Z:526761.71432402",10/05/2022 08:24:49,Enrique Ruiz Hoyos,,00:00:00,00:00:00,00:00:00,00:24:35,uso particular,422  evento mal creado,422  evento mal creado
251090,S-222041,10/05/2022 18:03:24,10/05/2022 18:03:24,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Asignado,Cancela Servicio,155,ESO155,PLANCHON,Policia,Cl. 70 10a,Automovil,No Aplica,No Aplica,CHAPINERO," X:1746610.8637936,Y:-6115273.8519409,Z:514327.01122168",10/05/2022 19:23:02,Alfonso Nieto,,00:00:00,00:00:00,00:00:00,01:19:38,uso particular,522- agente azul cancela desde central ,522- agente azul cancela desde central 
251007,S-221958,10/05/2022 11:24:49,10/05/2022 11:24:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Asignado,Cancela Servicio,200,FUZ420,GANCHO LIVIANO,Policia,CL 84 S 2A 07 E,Automovil,No Aplica,No Aplica,USME," X:1742320.9693735,Y:-6117842.1366316,Z:498188.57200713",10/05/2022 16:09:11,MAURICIO PEREZ RUIZ,,00:00:00,00:00:00,00:00:00,04:44:22,200 ATIENDE ,522  patrullero cancela servicio,522  patrullero cancela servicio
251098,S-222049,10/05/2022 19:19:53,10/05/2022 19:19:53,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Asignado,Cancela Servicio,135,ESO135,PLANCHON,SDM,CL 65BIS 4 90,Camioneta,No Aplica,No Aplica,CHAPINERO," X:1746971.2654995,Y:-6115229.5921523,Z:513633.45354724",10/05/2022 19:53:33,Alfonso Nieto,,00:00:00,00:00:00,00:00:00,00:33:40,camioneta chevrolet blazer automatica,522-  agentes azules  cancelan ,522-  agentes azules  cancelan 
251003,S-221954,10/05/2022 11:10:05,10/05/2022 11:10:05,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Terminado,Sin Carga,124,WFQ912,PLANCHON DE MOTOS,Policia,AC 26 86 02,Motocicletas,No Aplica,No Aplica,ENGATIVA," X:1740198.4689075,Y:-6116871.3480329,Z:517040.93756732",,,10/05/2022 11:17:53,00:00:00,00:07:48,00:00:00,00:00:00,112 ATIENDE,"Cambio de estado por Evento en Grua: 112,522",522
250942,S-221893,10/05/2022 05:47:59,10/05/2022 05:47:59,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,AC 17 86 45,Automovil,No Aplica,No Aplica,FONTIBON," X:1738391.583653,Y:-6117568.3967181,Z:514882.33095206",10/05/2022 05:48:09,JOHN JAIRO GOMEZ HERRERA,,00:00:00,00:00:00,00:00:00,00:00:10,XXXX - 522,,Anulacion de Servicio: 522
250946,S-221897,10/05/2022 06:08:00,10/05/2022 06:08:00,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,AC 26 S 68 01,Automovil,No Aplica,No Aplica,KENNEDY," X:1739220.673808,Y:-6117796.0874026,Z:509384.70719542",10/05/2022 06:08:12,FABIAN ARLEY ENCIZO DIAZ,,00:00:00,00:00:00,00:00:00,00:00:12,PT SANTANA - 522,,Anulacion de Servicio: 522
250971,S-221922,10/05/2022 07:41:07,10/05/2022 07:41:07,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,Autopista Norte   190   22,Buseta,No Aplica,No Aplica,USAQUEN," X:1748109.701163,Y:-6113778.3651156,Z:526777.8866525",10/05/2022 07:41:15,USUARIO MASTER (AUTO),,00:00:00,00:00:00,00:00:00,00:00:08,uso particular - Demora ó servicio no atendido (>30 min),,
250971,S-221922,10/05/2022 07:41:07,10/05/2022 07:41:07,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,Autopista Norte   190   22,Buseta,No Aplica,No Aplica,USAQUEN," X:1748109.701163,Y:-6113778.3651156,Z:526777.8866525",10/05/2022 07:41:15,USUARIO MASTER (AUTO),,00:00:00,00:00:00,00:00:00,00:00:08,uso particular - Demora ó servicio no atendido (>30 min),,
251063,S-222014,10/05/2022 12:41:04,10/05/2022 12:41:04,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,Cl. 65 Bis 86 2,Motocicletas,No Aplica,No Aplica,ENGATIVA," X:1741190.0551824,Y:-6116493.348626,Z:518165.57375612",10/05/2022 12:41:58,USUARIO MASTER (AUTO),,00:00:00,00:00:00,00:00:00,00:00:54,uso particular - Demora ó servicio no atendido (>30 min),,
251068,S-222019,10/05/2022 13:59:11,10/05/2022 13:59:11,Demanda,No,INMOVILIZACION,Inmovilización en Vía,No Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,AC 6 30 05,Motocicletas,No Aplica,No Aplica,PUENTE ARANDA," X:1742593.6255376,Y:-6116865.6449779,Z:509033.25851412",10/05/2022 14:32:43,FABIAN ARLEY ENCIZO DIAZ,,00:00:00,00:00:00,00:00:00,00:33:32,216 ATIENDE  - 522,,Anulacion de Servicio: 522
251077,S-222028,10/05/2022 15:02:49,10/05/2022 15:02:49,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,Cl. 79 16 22,Camioneta,No Aplica,No Aplica,CHAPINERO," X:1746750.0060618,Y:-6115131.8513067,Z:515533.23950735",10/05/2022 15:10:34,USUARIO MASTER (AUTO),,00:00:00,00:00:00,00:00:00,00:07:45,uso particular - Demora ó servicio no atendido (>30 min),,
251084,S-222035,10/05/2022 16:42:03,10/05/2022 16:42:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,Av. 7 48 A,Automovil,No Aplica,No Aplica,CHAPINERO," X:1746265.1593966,Y:-6115549.6532428,Z:512231.4462224",10/05/2022 16:42:13,USUARIO MASTER (AUTO),,00:00:00,00:00:00,00:00:00,00:00:10,uso particular - Demora ó servicio no atendido (>30 min),,
251099,S-222050,10/05/2022 19:58:03,10/05/2022 19:58:03,Demanda,No,INMOVILIZACION,Inmovilización en Vía,Cumplio,Cancelado,No Aplica,No Aplica,No Aplica,No Aplica,Policia,KR 23 70 03,Automovil,No Aplica,No Aplica,BARRIOS UNIDOS," X:1745707.3537013,Y:-6115483.5561829,Z:514896.89182209",10/05/2022 19:58:35,FABIAN ARLEY ENCIZO DIAZ,,00:00:00,00:00:00,00:00:00,00:00:32,160 ATIENDE  - 522,,Anulacion de Servicio: 522
250960,S-221911,10/05/2022 07:56:00,10/05/2022 08:11:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Anulado,144,ESO144,PLANCHON,SDM,AC 63 96 03,Automovil,No Aplica,No Aplica,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:10:30,01:00:30,00:00:00,00:00:00,00:00:00,Traslados de transitorio a tenjo por móvil 144,,
250969,S-221920,10/05/2022 08:33:00,10/05/2022 08:48:00,Programado,Si,DESDE PARQUEADERO SDM A PARQUEDERO FISCALIA,Traslados entre Parqueaderos,Cumplio,Terminado,Anulado,149,ESO149,PLANCHON,SDM,AC 63 96 03,Automovil,No Aplica,No Aplica,FONTIBON," X:1739994.6154374,Y:-6116809.639346,Z:518445.62302883",,,10/05/2022 07:35:41,01:12:19,00:00:00,00:00:00,00:00:00,Traslados de fontibon a tenjo por móvil 149,,
250723,S-221674,10/05/2022 04:45:00,10/05/2022 05:00:00,Programado,No,CONTROL A ILEGALIDAD DE VEHICULOS DE SERVICIO PUBLICO,Operativos,Cumplio,Sin Asignar,Anulado,206,FVL792,GANCHO PESADO,SDM,CL 18 28A 05,Ninguno,No Aplica,No Aplica,LOS MARTIRES," X:1743652.4016902,Y:-6116480.3048201,Z:510030.22443267",,,10/05/2022 03:19:17,01:40:43,00:00:00,00:00:00,00:00:00,DESMONTE,,
250724,S-221675,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Anulado,36,WGP956,PLANCHON,SDM,AK 68 11 00,Ninguno,No Aplica,No Aplica,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:35:53,00:00:00,00:05:53,00:00:00,00:00:00,IEP,,
250725,S-221676,10/05/2022 05:15:00,10/05/2022 05:30:00,Programado,No,IMPLEMENTACIÑON ESTRATEGIAS DE SEGURIDAD VIAL,Operativos,No Cumplio,Sin Asignar,Anulado,180,ESO062,PLANCHON,SDM,AK 68 11 00,Ninguno,No Aplica,No Aplica,PUENTE ARANDA," X:1740242.3349817,Y:-6117279.5129642,Z:512073.91092021",,,10/05/2022 05:59:47,00:00:00,00:29:47,00:00:00,00:00:00,IEP,,
250726,S-221677,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Anulado,213,JKV647,PLANCHON,SDM,TV 5 86A 05,Ninguno,No Aplica,No Aplica,CHAPINERO," X:1748169.0975103,Y:-6114716.7671731,Z:515645.75279666",,,10/05/2022 07:43:52,00:00:00,01:43:52,00:00:00,00:00:00,IEP,,
250727,S-221678,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,Cumplio,Sin Asignar,Anulado,131,ESO049,PLANCHON,SDM,CL 22A S 7 01,Ninguno,No Aplica,No Aplica,SAN CRISTOBAL," X:1743300.8223523,Y:-6116977.0570921,Z:505284.44756975",,,10/05/2022 05:44:32,00:15:28,00:00:00,00:00:00,00:00:00,CAI 20 DE JULIO,,
250728,S-221679,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Anulado,45,WGQ471,PLANCHON,SDM,CL 24 29 07,Ninguno,No Aplica,No Aplica,LOS MARTIRES," X:1744386.2193845,Y:-6116199.8018892,Z:510878.35133703",,,10/05/2022 06:05:58,00:00:00,00:05:58,00:00:00,00:00:00,IEP,,
250728,S-221679,10/05/2022 05:45:00,10/05/2022 06:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Anulado,45,WGQ471,PLANCHON,SDM,CL 24 29 07,Ninguno,No Aplica,No Aplica,LOS MARTIRES," X:1744386.2193845,Y:-6116199.8018892,Z:510878.35133703",,,10/05/2022 06:05:58,00:00:00,00:05:58,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Anulado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Ninguno,No Aplica,No Aplica,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250729,S-221680,10/05/2022 06:45:00,10/05/2022 07:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Terminado,Anulado,170,ESO052,PLANCHON,Policia,KR 72 53 00,Ninguno,No Aplica,No Aplica,ENGATIVA," X:1741568.2846514,Y:-6116556.291945,Z:516161.13584188",,,10/05/2022 06:55:10,00:04:50,00:00:00,00:00:00,00:00:00,IEP,,
250730,S-221681,10/05/2022 08:45:00,10/05/2022 09:00:00,Programado,No,CONTROLES AMBIENTALES,Operativos,No Cumplio,Terminado,Anulado,193,FUZ413,GANCHO LIVIANO,SDM,AC 71 S 3J 21,Ninguno,No Aplica,No Aplica,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 08:53:27,00:06:33,00:00:00,00:00:00,00:00:00,AV BOYACÁ CARRERA 8 (ENTRADA A LA MINA SAN ANTONIO) SENTIDO (S-N),,
250731,S-221682,10/05/2022 08:45:00,10/05/2022 09:00:00,Programado,No,CONTROLES AMBIENTALES,Operativos,Cumplio,Sin Asignar,Anulado,199,FUZ419,GANCHO LIVIANO,SDM,AC 71 S 3J 21,Ninguno,No Aplica,No Aplica,USME," X:1739823.8013746,Y:-6118402.5118168,Z:500018.10970384",,,10/05/2022 08:20:46,00:39:14,00:00:00,00:00:00,00:00:00,AMBIENTAL,,
250732,S-221683,10/05/2022 08:45:00,10/05/2022 09:00:00,Programado,No,CONTROLES AMBIENTALES,Operativos,Cumplio,Sin Asignar,Anulado,203,FVL553,GANCHO LIVIANO,SDM,DG 16 104 17,Ninguno,No Aplica,No Aplica,FONTIBON," X:1736646.904869,Y:-6117944.8428391,Z:516285.61770072",,,10/05/2022 08:49:48,00:10:12,00:00:00,00:00:00,00:00:00,AMBIENTAL,,
250732,S-221683,10/05/2022 08:45:00,10/05/2022 09:00:00,Programado,No,CONTROLES AMBIENTALES,Operativos,Cumplio,Sin Asignar,Anulado,203,FVL553,GANCHO LIVIANO,SDM,DG 16 104 17,Ninguno,No Aplica,No Aplica,FONTIBON," X:1736646.904869,Y:-6117944.8428391,Z:516285.61770072",,,10/05/2022 08:49:48,00:10:12,00:00:00,00:00:00,00:00:00,AMBIENTAL,,
250735,S-221686,10/05/2022 08:45:00,10/05/2022 09:00:00,Programado,No,RESTITUCIÓN DEL ESPACION PUBLICO,Operativos,No Cumplio,Sin Asignar,Anulado,167,ESN889,PLANCHON,SDM,KR 8B 84A 34 S,Ninguno,No Aplica,No Aplica,USME," X:1741644.9696967,Y:-6118054.8384225,Z:497941.84274915",,,10/05/2022 10:41:31,00:00:00,01:41:31,00:00:00,00:00:00,CALLE 84 SUR CARRERA 2 ESTE SENTIDO (N-S),,
